100, 0.070316
200, 0.075639
300, 0.159289
400, 0.230947
500, 0.341277
600, 0.431670
700, 0.520018
800, 0.595240
900, 0.776718
1000, 0.871953
1100, 1.032178
1200, 1.298848
1300, 2.265335
1400, 1.776931
1500, 1.559972
1600, 1.644432
1700, 1.780267
1800, 2.106798
1900, 2.221282
2000, 2.039959
2100, 2.707499
2200, 2.669352
2300, 2.507273
2400, 2.877790
2500, 2.735354
2600, 3.227294
2700, 3.346259
2800, 3.363586
2900, 3.815263
3000, 3.803210
3100, 4.084037
3200, 3.914444
3300, 4.251878
3400, 4.402587
3500, 4.396694
3600, 5.180261
3700, 5.015605
3800, 5.121647
3900, 5.395764
4000, 5.652062
4100, 6.643965
4200, 6.158232
4300, 6.827912
4400, 6.559635
4500, 7.282605
4600, 7.281551
4700, 8.040719
4800, 8.506214
4900, 8.185076
5000, 8.666418
5100, 8.651760
5200, 9.259397
5300, 8.994071
5400, 9.077110
5500, 9.810289
5600, 9.836585
5700, 10.141168
5800, 10.394637
5900, 10.304269
6000, 11.348097
6100, 12.069488
6200, 11.341257
6300, 11.563190
6400, 11.664042
6500, 12.043053
6600, 11.925151
6700, 12.207149
6800, 16.280153
6900, 13.381049
7000, 14.774227
7100, 14.044891
7200, 14.283720
7300, 14.773744
7400, 14.981917
7500, 16.047814
7600, 15.798527
7700, 15.446286
7800, 16.075497
7900, 16.853694
8000, 17.134831
8100, 17.580566
8200, 17.792258
8300, 17.722308
8400, 18.096666
8500, 19.469764
8600, 18.695711
8700, 19.293058
8800, 19.894976
8900, 20.297304
9000, 20.573216
9100, 20.857611
9200, 21.320227
9300, 21.890402
9400, 23.306710
9500, 24.089929
9600, 24.595593
9700, 23.122775
9800, 24.097939
9900, 24.482025
10000, 25.040699
10100, 24.621147
10200, 25.152361
10300, 26.437829
10400, 26.523402
10500, 26.439297
10600, 26.022533
10700, 26.538809
10800, 27.174549
10900, 27.973109
11000, 28.313949
11100, 28.313454
11200, 28.556958
11300, 29.385884
11400, 30.369991
11500, 30.284355
11600, 29.809673
11700, 30.221153
11800, 30.632911
11900, 33.754261
12000, 31.636115
12100, 31.812299
12200, 32.871977
12300, 33.328296
12400, 34.004360
12500, 33.930692
12600, 34.682170
12700, 34.406758
12800, 35.366859
12900, 35.910859
13000, 35.094476
13100, 35.708914
13200, 36.744157
13300, 36.062712
13400, 36.777630
13500, 37.663199
13600, 38.117470
13700, 38.960286
13800, 38.417360
13900, 39.514106
14000, 39.530225
14100, 40.794642
14200, 41.693413
14300, 43.249624
14400, 43.503513
14500, 43.887825
14600, 44.714346
14700, 44.903120
14800, 46.263376
14900, 46.576893
15000, 46.422472
15100, 47.660437
15200, 48.562380
15300, 49.497431
15400, 48.857567
15500, 50.042349
15600, 51.318027
15700, 51.224371
15800, 51.446966
15900, 52.426730
16000, 51.998921
16100, 53.327472
16200, 53.214559
16300, 52.628009
16400, 53.611212
16500, 54.255997
16600, 54.140227
16700, 55.183337
16800, 56.777808
16900, 56.420880
17000, 57.763715
17100, 58.962493
17200, 59.167899
17300, 59.179699
17400, 59.539290
17500, 60.867754
17600, 62.260132
17700, 61.918812
17800, 61.954518
17900, 62.854058
18000, 63.556722
18100, 63.160423
18200, 64.514266
18300, 65.577377
18400, 65.588974
18500, 67.511223
18600, 67.350541
18700, 68.817011
18800, 69.210934
18900, 69.568151
19000, 69.680037
19100, 70.677823
19200, 71.886841
19300, 72.264949
19400, 72.028472
19500, 73.214268
19600, 73.293421
19700, 74.142678
19800, 74.599695
19900, 74.710734
20000, 75.188833
20100, 76.798285
20200, 75.918492
20300, 77.999135
20400, 93.276234
20500, 78.333505
20600, 80.053166
20700, 78.702165
20800, 79.558871
20900, 80.934911
21000, 80.395332
21100, 80.669248
21200, 82.313545
21300, 82.241932
21400, 82.881106
21500, 83.106406
21600, 82.785505
21700, 83.252088
21800, 84.244802
21900, 84.495113
22000, 86.454596
22100, 85.492982
22200, 85.811302
22300, 87.666026
22400, 86.749019
22500, 88.840719
22600, 88.180563
22700, 87.635475
22800, 88.621753
22900, 89.018527
23000, 89.764425
23100, 93.296724
23200, 91.153961
23300, 91.888063
23400, 92.907170
23500, 94.584224
23600, 95.420344
23700, 94.854532
23800, 93.357887
23900, 97.711418
24000, 95.937764
24100, 98.102664
24200, 97.020535
24300, 98.953661
24400, 97.717482
24500, 99.362060
24600, 100.284704
24700, 100.578034
24800, 98.994086
24900, 100.195051
25000, 104.058274
25100, 100.439205
25200, 101.580213
25300, 101.918311
25400, 103.691324
25500, 101.931673
25600, 104.217243
25700, 103.673317
25800, 104.525849
25900, 104.913529
26000, 105.155496
26100, 105.904639
26200, 106.655387
26300, 106.486129
26400, 107.759540
26500, 107.708448
26600, 108.601754
26700, 109.526127
26800, 110.253639
26900, 111.518948
27000, 112.538437
27100, 112.325247
27200, 114.201377
27300, 114.484907
27400, 116.106889
27500, 117.102385
27600, 116.845422
27700, 116.871656
27800, 118.357578
27900, 120.052423
28000, 120.534645
28100, 124.097170
28200, 122.890271
28300, 124.514367
28400, 124.876406
28500, 123.837277
28600, 126.624375
28700, 125.778783
28800, 128.147025
28900, 129.207307
29000, 130.765081
29100, 130.831515
29200, 129.675871
29300, 130.936672
29400, 133.704595
29500, 133.745586
29600, 134.861117
29700, 135.959535
29800, 134.716424
29900, 135.558849
30000, 135.560301
30100, 138.400555
30200, 140.360376
30300, 139.419009
30400, 139.206888
30500, 141.998749
30600, 140.165294
30700, 141.678283
30800, 141.426423
30900, 143.426163
31000, 148.069893
