100, 0.044485
200, 0.087651
300, 0.212395
400, 0.093157
500, 0.131814
600, 0.186777
700, 0.243896
800, 0.306519
900, 0.365399
1000, 0.439718
1100, 0.527499
1200, 0.621890
1300, 0.762289
1400, 0.829137
1500, 0.897097
1600, 0.996930
1700, 0.798410
1800, 0.879065
1900, 1.010019
2000, 1.057990
2100, 1.144104
2200, 1.241016
2300, 1.375363
2400, 1.514290
2500, 1.561082
2600, 1.817090
2700, 1.888512
2800, 1.950747
2900, 2.099206
3000, 2.476119
3100, 2.363535
3200, 2.576174
3300, 2.657363
3400, 2.820323
3500, 2.959831
3600, 3.133904
3700, 3.316712
3800, 3.515484
3900, 3.652396
4000, 3.825489
4100, 4.032868
4200, 4.189569
4300, 4.397382
4400, 4.593209
4500, 4.795693
4600, 5.009369
4700, 5.186304
4800, 5.480571
4900, 5.619064
5000, 5.912615
5100, 6.176743
5200, 6.325396
5300, 6.665318
5400, 6.883164
5500, 7.064767
5600, 7.669752
5700, 7.482971
5800, 7.902247
5900, 8.394155
6000, 8.366533
6100, 8.542065
6200, 9.081625
6300, 9.236532
6400, 9.523273
6500, 9.898248
6600, 10.305900
6700, 10.313105
6800, 10.653267
6900, 10.978443
7000, 11.427585
7100, 11.471730
7200, 11.965595
7300, 12.560803
7400, 12.485242
7500, 12.867979
7600, 13.401384
7700, 13.387278
7800, 13.814973
7900, 14.589762
8000, 14.643717
8100, 14.936667
8200, 15.450444
8300, 15.812588
8400, 15.882729
8500, 16.628769
8600, 16.695843
8700, 17.376263
8800, 17.649982
8900, 17.808680
9000, 18.208082
9100, 18.599653
9200, 19.144519
9300, 19.630917
9400, 19.773920
9500, 20.289933
9600, 20.752611
9700, 21.267380
9800, 21.723838
9900, 22.263051
10000, 23.252865
10100, 23.374338
10200, 23.529121
10300, 23.864162
10400, 24.166868
10500, 24.875402
10600, 25.342836
10700, 25.974865
10800, 26.128596
10900, 26.455775
11000, 27.076464
11100, 27.753794
11200, 27.924908
11300, 28.525055
11400, 29.455631
11500, 29.441263
11600, 30.448572
11700, 30.688826
11800, 31.193027
11900, 31.877185
12000, 33.323329
12100, 32.843876
12200, 33.838194
12300, 34.138593
12400, 34.214809
12500, 35.515616
12600, 36.113685
12700, 36.111464
12800, 36.589487
12900, 37.104475
13000, 39.249862
13100, 38.698688
13200, 39.481733
13300, 39.554530
13400, 40.582003
13500, 40.862571
13600, 42.043774
13700, 43.800311
13800, 42.364704
13900, 43.047050
14000, 43.778698
14100, 44.191281
14200, 44.496231
14300, 46.197093
14400, 46.165063
14500, 46.911483
14600, 47.454814
14700, 48.691341
14800, 48.449842
14900, 49.139746
15000, 50.285144
15100, 50.644718
15200, 51.447147
15300, 52.279803
15400, 52.439575
15500, 53.304465
15600, 54.228539
15700, 55.059081
15800, 55.524561
15900, 56.347014
16000, 57.108469
16100, 57.503463
16200, 58.253869
16300, 59.072970
16400, 59.830796
16500, 60.849854
16600, 61.969648
16700, 61.906706
16800, 62.576818
16900, 63.510032
17000, 64.297671
17100, 64.762416
17200, 65.054882
17300, 65.827220
17400, 67.082836
17500, 67.287317
17600, 68.327896
17700, 68.941931
17800, 69.672647
17900, 70.265505
18000, 71.611154
18100, 74.978042
18200, 72.803665
18300, 73.966214
18400, 74.683387
18500, 75.150831
18600, 76.564861
18700, 76.481112
18800, 78.175602
18900, 77.956159
19000, 80.187969
19100, 80.946239
19200, 80.633361
19300, 82.088249
19400, 82.856846
19500, 84.280595
19600, 85.006200
19700, 89.997227
19800, 87.546906
19900, 87.453752
20000, 87.857312
20100, 94.367376
20200, 96.091266
20300, 91.762045
20400, 91.872001
20500, 93.480942
20600, 95.199814
20700, 94.712326
20800, 95.901111
20900, 97.568519
21000, 99.828830
21100, 98.538242
21200, 100.590125
21300, 102.352080
21400, 101.456244
21500, 106.102880
21600, 107.183622
21700, 107.765524
21800, 105.702934
21900, 106.575293
22000, 107.606029
22100, 108.308137
22200, 109.597760
22300, 110.357615
22400, 110.828424
22500, 111.641849
22600, 112.895883
22700, 116.356002
22800, 115.660739
22900, 119.966945
23000, 120.122434
23100, 120.871507
23200, 119.087272
23300, 122.939778
23400, 133.653630
23500, 132.176836
23600, 133.310969
23700, 137.573029
23800, 136.380786
23900, 139.209773
24000, 139.079223
24100, 141.544249
24200, 143.008800
24300, 143.598509
24400, 143.952258
24500, 145.820203
24600, 146.078266
24700, 148.846896
24800, 149.655217
24900, 149.103355
25000, 150.776783
25100, 151.389732
25200, 154.521215
25300, 154.112226
25400, 154.903845
25500, 156.881485
25600, 158.061557
25700, 159.544907
25800, 159.548131
25900, 161.015103
26000, 163.135948
26100, 165.852433
26200, 163.437586
26300, 164.815810
26400, 166.659286
26500, 170.483530
26600, 170.703960
26700, 175.302735
26800, 172.366187
26900, 177.286201
27000, 175.836998
27100, 177.138304
27200, 177.670953
27300, 182.627638
27400, 181.287465
27500, 184.476165
27600, 180.861127
27700, 186.017957
27800, 186.340196
27900, 186.912852
28000, 187.385485
28100, 188.258030
28200, 193.389985
28300, 191.838517
28400, 196.339054
28500, 194.929263
28600, 196.745177
28700, 196.388140
28800, 195.995381
28900, 200.145704
29000, 201.477223
29100, 200.933476
29200, 205.468358
29300, 204.109152
29400, 209.535600
29500, 206.713802
29600, 207.712678
29700, 214.131629
29800, 214.525367
29900, 215.761007
30000, 218.042943
30100, 216.751272
30200, 219.474983
30300, 219.833346
30400, 220.756376
30500, 224.614913
30600, 224.028778
30700, 224.189975
30800, 227.089535
30900, 229.834091
31000, 228.859799
31100, 231.620531
31200, 232.990338
31300, 235.105237
31400, 233.812421
31500, 236.662782
31600, 239.093781
31700, 239.643517
31800, 240.543355
31900, 242.785300
32000, 244.699717
32100, 244.820677
32200, 246.771085
32300, 249.181586
32400, 250.575630
32500, 252.044346
32600, 252.504964
32700, 254.547149
32800, 256.659165
32900, 259.813357
33000, 262.237091
33100, 260.371129
33200, 262.063104
33300, 263.661306
33400, 267.138099
33500, 266.776256
33600, 267.976324
33700, 270.562677
33800, 274.609457
33900, 274.399922
34000, 276.393179
34100, 277.943891
34200, 277.134885
34300, 282.218497
34400, 278.972875
34500, 285.077957
34600, 283.246508
34700, 289.066654
34800, 285.076960
34900, 288.395606
35000, 290.262911
35100, 290.316069
35200, 296.742483
35300, 294.981881
35400, 298.514737
35500, 300.334703
35600, 299.027686
35700, 304.545822
35800, 303.871444
35900, 304.586033
36000, 306.781314
36100, 307.780236
36200, 308.438049
36300, 311.098964
36400, 315.255075
36500, 316.300091
36600, 317.550813
36700, 317.392741
36800, 315.873053
36900, 324.018861
37000, 324.923364
37100, 325.041963
37200, 326.554143
37300, 326.277330
37400, 332.996904
37500, 333.631459
37600, 334.063526
37700, 336.547684
37800, 338.459025
37900, 342.522749
38000, 340.041158
38100, 345.949041
38200, 346.881083
38300, 347.190456
38400, 348.917074
38500, 348.948480
38600, 351.228419
38700, 353.746924
38800, 354.131016
38900, 357.301632
39000, 359.616802
39100, 359.289387
39200, 364.254389
39300, 362.682741
39400, 366.576481
39500, 366.502080
39600, 369.481818
39700, 372.408853
39800, 375.961283
39900, 377.068094
40000, 377.243844
40100, 378.845130
40200, 382.841328
40300, 383.916774
40400, 387.028535
40500, 386.246393
40600, 389.620346
40700, 392.603418
40800, 394.645450
40900, 393.925107
41000, 395.467210
41100, 400.107882
41200, 400.436286
41300, 403.372025
41400, 404.970008
41500, 406.779597
41600, 409.350167
41700, 411.143696
41800, 412.675698
41900, 414.898605
42000, 414.928061
42100, 418.981381
42200, 423.554201
42300, 423.398686
42400, 424.031386
42500, 425.266420
42600, 428.846088
42700, 432.241938
42800, 431.695162
42900, 436.451221
43000, 437.495172
43100, 441.672642
43200, 440.847826
43300, 445.047008
43400, 444.840932
43500, 446.743029
43600, 448.442372
43700, 450.148259
43800, 452.009263
43900, 455.891017
44000, 456.233337
44100, 457.616487
44200, 462.752492
44300, 464.060722
44400, 469.532120
44500, 466.262986
44600, 465.787592
44700, 469.436369
44800, 473.204445
44900, 478.438980
45000, 475.486534
45100, 482.744370
45200, 483.988512
45300, 481.833414
45400, 488.042777
45500, 487.804334
45600, 490.321917
45700, 496.691027
45800, 493.323148
45900, 496.589646
46000, 499.188685
46100, 500.618696
46200, 503.975157
46300, 501.995420
46400, 506.355873
46500, 509.183717
46600, 508.007155
46700, 516.765567
46800, 511.980166
46900, 516.140655
47000, 523.316948
47100, 520.027460
47200, 522.858433
47300, 524.791463
47400, 530.838683
47500, 531.172886
47600, 532.099963
47700, 533.278736
47800, 537.447324
47900, 537.947159
48000, 538.115587
48100, 543.290485
48200, 540.155885
48300, 545.688717
48400, 547.768571
48500, 549.519923
48600, 550.875611
48700, 552.541689
48800, 556.657277
48900, 558.480804
49000, 563.799370
49100, 565.407413
49200, 564.675920
49300, 569.665913
49400, 568.196723
49500, 573.366766
49600, 574.445607
49700, 575.317836
49800, 578.001553
49900, 580.713595
50000, 583.345383
50100, 585.035859
50200, 589.155419
50300, 589.082402
50400, 594.113084
50500, 600.662567
50600, 595.043211
50700, 601.192237
50800, 602.361972
50900, 603.281967
51000, 603.390871
51100, 606.275668
51200, 612.305616
51300, 613.780554
51400, 614.091566
51500, 618.318016
51600, 617.574251
51700, 620.450086
51800, 623.654070
51900, 625.283642
52000, 626.341608
52100, 634.583259
52200, 632.610670
52300, 638.315484
52400, 636.110279
52500, 641.757173
52600, 644.229649
52700, 644.766620
52800, 646.662481
52900, 648.810535
53000, 650.163578
53100, 656.316120
53200, 655.113958
53300, 657.101889
53400, 662.337181
53500, 662.747852
53600, 665.755123
53700, 668.592268
53800, 672.038206
53900, 676.079555
54000, 676.901212
54100, 681.302030
54200, 681.860579
54300, 687.532562
54400, 688.822878
54500, 695.318802
54600, 692.329261
54700, 696.533520
54800, 696.913029
54900, 700.347634
55000, 699.634827
55100, 703.799886
55200, 705.269000
55300, 708.180279
55400, 710.395949
55500, 714.862629
55600, 717.842502
55700, 714.592089
55800, 719.465537
55900, 723.525481
56000, 729.168173
56100, 728.357259
56200, 727.472879
56300, 732.499038
56400, 738.601394
